price,lat,lon,usable_area,land_area,garage,new,furnished,cellar,parkingLots,reconstructed
9380000,50.33501209200628,12.87562790799372,293,1604,0,0,0,1,1,0
8798000,48.65197909200628,14.28477190799372,469,2235,0,0,0,0,0,0
32734000,50.064843092006285,14.38343490799372,316,244,1,0,1,1,1,0
16308000,50.14720309200628,14.76329890799372,281,594,1,0,1,1,1,0
10207000,49.80928509200629,14.74593990799372,117,224,0,0,0,0,1,0
9620000,49.80928509200629,14.74593990799372,117,150,0,1,0,0,1,0
15018000,50.39861409200629,13.00414590799372,258,1012,1,0,1,1,1,0
29214000,50.047746092006285,14.56492690799372,307,563,1,0,0,0,1,0
16308000,49.76846009200628,13.26720290799372,171,609,0,1,0,0,1,0
8799000,50.08567909200628,15.04935090799372,193,330,1,0,0,1,1,0
1477000,49.88195509200628,16.488642907993718,37,359,0,0,0,1,1,0
5397000,49.11772309200628,17.94784090799372,295,865,0,0,0,0,1,1
11674000,50.878404092006285,15.20209190799372,132,960,0,1,0,0,1,0
18408000,48.87544409200628,14.77139490799372,156,2593,1,1,0,0,1,0
1361000,48.93365609200628,17.62402590799372,93,353,0,0,0,0,0,0
7028000,50.40145209200628,15.08854990799372,77,342,0,1,0,0,0,0
7028000,50.71815609200628,15.27294490799372,160,1745,0,0,1,1,0,0
9972000,48.98492909200628,16.86253090799372,258,593,1,0,0,1,1,1
22280000,49.22402709200628,16.614405907993717,252,455,1,1,0,0,1,0
1349000,49.95175709200628,14.24048990799372,59,109,0,0,0,1,0,0
5385000,49.736051092006285,13.39008190799372,56,455,0,1,0,0,0,0
6441000,50.89981209200628,14.62996990799372,275,1593,1,0,0,1,1,1
2463000,50.028398092006285,14.12924590799372,52,970,0,0,0,0,0,0
6570000,50.40327209200628,14.55396090799372,263,3724,0,0,0,1,1,0
19828000,50.02730709200628,14.69713190799372,204,899,1,0,0,0,1,0
4105000,50.78910509200628,14.43819290799372,276,327,1,0,1,0,1,0
10383000,49.770028092006285,15.03742490799372,293,1252,1,0,0,1,0,0
18244000,50.07185509200628,14.65151690799372,234,511,1,0,0,0,0,0
8201000,50.260724092006285,14.97325290799372,129,382,1,0,0,1,1,0
1993000,49.531640092006285,18.28760590799372,105,479,1,0,0,0,1,0
6300000,49.69927709200629,14.91780190799372,165,255,0,0,0,0,0,0
16895000,49.92866609200628,14.00941790799372,225,1004,0,1,0,0,1,0
6570000,50.742124092006286,15.04848790799372,111,1076,1,0,0,1,1,0
7978000,49.42363509200628,12.82590790799372,563,1176,1,0,0,1,1,0
4094000,49.94759509200628,15.04402590799372,116,552,0,0,0,0,0,0
11204000,50.43890509200628,14.92366990799372,168,605,0,0,0,1,1,1
14067000,49.68128309200628,13.42859290799372,158,153,1,0,1,0,1,0
11721000,50.05335309200628,17.383348907993717,351,3459,0,0,1,0,0,0
16308000,48.75562809200628,14.04430490799372,178,604,0,1,0,0,1,0
15251000,49.98180909200628,14.21523490799372,149,227,1,1,1,0,1,0
7626000,50.39876309200629,14.06460090799372,120,271,1,1,0,0,1,0
16308000,49.88559109200628,14.61370290799372,234,936,1,0,0,0,1,0
4106000,49.28778609200628,17.552402907993716,140,450,0,0,0,0,0,0
1759000,50.12347509200628,13.24440990799372,246,1431,0,0,0,0,1,0
18655000,49.89528809200628,14.56895890799372,414,1320,1,0,0,0,1,0
8447000,49.83888309200629,14.23078190799372,158,690,0,0,0,0,0,0
29214000,49.91055809200628,14.29213790799372,290,1165,1,0,0,0,0,0
19359000,50.06520209200628,14.68112790799372,353,899,1,0,0,0,0,0
2334000,49.92416509200629,15.02936590799372,52,442,0,0,0,0,0,0
12084000,48.83398509200628,16.656254907993716,208,1082,0,0,0,1,0,0
21465000,50.087163092006286,14.73715390799372,320,1330,1,0,0,0,0,0
5573000,49.51564509200628,18.76590990799372,87,2319,0,0,0,0,0,0
3742000,50.29779909200628,14.05944090799372,92,513,0,0,0,1,0,0
8201000,49.99201709200628,15.73529390799372,98,358,0,1,0,0,1,0
20529000,49.795095092006285,13.43396090799372,394,1156,1,0,0,0,0,0
11257000,49.84028309200628,13.45243990799372,110,1992,1,0,0,0,0,0
9972000,49.86464809200629,14.89871590799372,122,986,0,1,0,0,0,0
2100000,49.49989809200628,16.972832907993716,90,529,1,0,0,0,1,0
2921000,50.362126092006285,15.64517490799372,105,215,0,0,0,1,0,0
6253000,49.78354709200628,12.64538690799372,113,627,0,0,0,0,0,0
8455000,49.86029909200628,16.322250907993716,154,833,0,0,0,0,0,0
26382000,50.103379092006286,14.63323790799372,234,1297,0,0,0,0,0,0
6687000,50.14962909200628,14.10258190799372,224,444,1,0,0,1,0,0
19828000,50.20084109200628,14.45753490799372,234,831,1,0,0,0,0,0
9374000,49.77731409200628,13.74634490799372,167,545,0,0,0,0,1,0
12906000,49.70332109200629,13.53628190799372,119,1049,0,1,0,0,0,0
19359000,50.21512709200629,15.84924590799372,188,496,0,0,0,0,0,0
8799000,49.01409309200629,17.275663907993717,198,333,0,1,0,1,1,0
8787000,50.16531509200628,13.93386690799372,126,163,0,1,0,0,1,0
7286000,48.90129209200628,16.86479790799372,192,331,1,0,0,0,1,0
15241000,48.88973009200628,16.722896907993718,170,866,1,0,0,1,1,0
14067000,48.88769309200628,16.724382907993718,149,967,1,1,0,0,1,0
13492000,49.971650092006286,14.75024790799372,258,801,1,0,0,0,0,0
5854000,49.66590609200628,18.68251690799372,445,504,1,0,0,0,0,0
10911000,49.17015209200628,15.45715190799372,240,815,1,0,0,1,1,0
8553000,49.87090009200628,13.47905590799372,375,634,1,0,0,1,1,0
13239000,49.98461609200629,15.19792490799372,170,852,0,0,0,0,1,0
11721000,50.02779509200628,15.23812390799372,175,325,1,1,0,0,1,0
3753000,49.85801409200628,14.66195690799372,123,467,0,0,0,1,0,0
12366000,49.98461609200629,15.19792490799372,139,816,0,0,0,0,1,0
12542000,49.71000009200628,13.28627590799372,170,560,0,1,0,0,1,0
12777000,49.02543009200628,17.81945090799372,598,1439,1,0,0,1,1,0
4223000,50.05308309200628,15.25382090799372,70,222,0,0,0,0,1,0
7391000,50.00419309200628,17.76018590799372,145,1327,1,0,0,0,0,0
5866000,49.58669009200628,17.29464590799372,192,265,0,0,0,1,0,0
6218000,48.84689109200628,15.98977790799372,144,1688,1,0,0,1,1,0
8083000,48.78144209200628,16.02165690799372,160,395,0,1,0,0,1,0
11615000,48.89927809200629,15.98631590799372,184,1000,0,1,0,0,0,0
17012000,48.85128909200628,15.92291590799372,403,850,0,0,1,1,0,1
2861000,48.97364909200628,16.083660907993718,92,1182,1,0,0,0,1,0
3508000,48.88045209200628,15.93934490799372,163,1265,0,0,0,0,1,0
25343000,50.44077409200628,14.38616690799372,674,656,1,0,0,1,0,0
1959000,50.418443092006285,14.90419990799372,18,395,0,0,0,0,1,0
5749000,50.07066809200628,13.01863290799372,269,3212,1,0,1,0,1,0
6746000,49.94403609200628,16.367748907993718,293,1047,1,0,0,1,0,0
8787000,50.66132809200628,15.55695090799372,259,1882,0,0,1,1,1,0
4106000,49.74003709200628,18.49462990799372,83,364,1,0,0,0,0,0
7039000,49.19729309200629,16.640259907993716,86,117,0,0,0,0,0,0
17951000,50.06562109200628,15.09679890799372,287,805,0,1,0,0,1,0
8670000,49.344216092006285,14.11742790799372,204,431,1,0,0,0,1,0
6981000,48.825242092006285,16.30872990799372,93,1203,0,0,0,1,0,0
7626000,50.49115109200629,14.61487390799372,234,2727,1,0,1,0,1,0
4106000,49.65579709200628,17.428930907993717,109,3303,0,0,0,0,0,0
5854000,49.18708909200628,14.08610390799372,136,641,1,0,0,0,1,0
4681000,49.63748709200628,17.090551907993717,293,2500,0,0,0,0,0,0
3930000,49.419034092006285,17.295511907993717,187,268,0,0,0,0,0,0
2053000,49.44995609200628,13.13182890799372,117,988,1,0,0,1,0,0
4094000,49.88944309200628,15.94827590799372,234,196,0,0,0,1,1,0
6101000,50.32847309200629,15.66715890799372,208,240,1,0,0,1,0,1
9620000,49.61383209200629,16.76358290799372,285,851,1,0,0,0,1,0
2334000,49.51986809200629,16.76089390799372,158,498,0,0,0,0,0,0
6453000,49.53688509200628,16.723354907993716,437,2942,1,0,0,1,0,0
3860000,50.361428092006285,16.32160690799372,119,691,0,0,0,0,0,0
9961000,50.14877009200628,14.32620190799372,228,614,1,0,0,0,0,0
810000,50.08976809200628,14.36109890799372,18,270,0,0,0,0,0,0
5306000,49.99167009200628,14.73147790799372,68,470,1,0,0,1,1,0
8201000,48.93933609200628,16.319172907993718,173,886,1,0,0,0,0,0
5268000,48.86224509200628,16.544012907993718,63,1113,0,0,0,0,0,0
2581000,49.04487709200628,17.319221907993718,111,981,0,0,0,1,1,0
5737000,49.86310309200629,18.43465890799372,102,237,0,1,0,0,1,0
7145000,49.83353909200628,18.44184390799372,126,695,0,0,0,0,1,0
9022000,49.81483609200628,18.39440590799372,126,825,0,1,0,0,1,0
6793000,49.81483609200628,18.39440590799372,78,469,0,1,0,0,1,0
26927000,50.02117309200628,14.60620490799372,234,413,1,0,0,0,1,0
1525000,49.066827092006285,13.94798790799372,63,36,0,0,0,0,0,0
10324000,49.939359092006285,15.80730790799372,206,655,0,1,0,0,1,0
12894000,50.13113909200628,15.11733890799372,246,527,1,0,0,0,1,0
1818000,49.78296409200628,17.63873790799372,93,439,1,0,0,0,0,0
8565000,49.889405092006285,18.24906090799372,140,1100,0,0,0,0,1,0
5749000,49.62484509200628,18.73211590799372,187,1500,1,0,0,0,0,0
11614000,50.40634309200628,14.69267890799372,1009,4634,0,0,0,1,0,0
18760000,49.95925209200628,14.07361990799372,418,600,1,0,0,1,1,0
11017000,49.39040109200628,15.59508090799372,347,285,0,0,0,1,1,0
6453000,50.613488092006286,14.16224490799372,281,2270,0,0,0,0,1,0
1874000,49.64938809200629,16.41786690799372,140,155,1,0,0,1,1,0
3508000,49.34974009200628,14.97489090799372,603,2742,0,0,0,0,1,0
12788000,50.17549209200628,12.75132990799372,113,957,0,1,0,0,1,0
35140000,50.00969809200628,14.44917390799372,364,615,1,0,0,1,1,0
12788000,48.82004309200628,16.98516690799372,269,1174,1,0,0,1,0,0
4341000,49.17709109200628,17.24340290799372,103,982,1,0,0,1,1,0
4575000,49.13059709200628,16.950783907993717,160,581,0,0,0,1,1,0
6805000,49.20617809200628,16.98226390799372,152,921,0,0,0,0,0,0
11028000,49.18909609200628,16.165752907993717,171,1286,1,0,0,0,1,0
18760000,50.14890009200628,14.44173790799372,356,1219,1,0,0,0,0,0
8798000,49.47589609200628,15.46119090799372,125,3134,0,1,0,0,0,0
3801000,50.12980409200628,13.18601190799372,46,1487,0,1,0,0,1,0
8094000,50.18951509200628,14.84421590799372,166,293,0,0,0,0,1,0
22280000,50.09570009200628,14.12439490799372,614,1284,1,1,0,0,1,0
14018000,50.22128409200628,14.87243190799372,112,509,0,1,0,0,1,0
5737000,50.69173509200628,15.44132190799372,152,800,1,0,0,1,1,0
1994000,49.77636809200628,18.13754190799372,46,378,0,0,0,0,1,1
6910000,50.82262109200628,14.66410990799372,157,631,0,0,0,1,0,0
9609000,49.234098092006285,17.68189090799372,222,648,1,0,0,1,1,0
11721000,50.81616709200628,14.87616890799372,422,8327,1,0,0,0,1,1
3109000,50.41677209200628,15.59466290799372,293,395,0,0,0,0,1,0
4105000,49.84427409200628,14.56908790799372,18,591,0,0,0,0,1,0
18438000,49.55196509200629,14.53824990799372,630,2164,0,0,0,0,1,0
8389000,48.886346092006285,16.827013907993717,281,711,1,0,0,1,1,0
10788000,48.78582509200629,14.32432590799372,234,226,1,0,0,0,1,1
9678000,50.12905209200628,13.88742290799372,154,494,0,0,0,0,0,0
4094000,50.67133109200629,14.35148390799372,159,829,0,0,0,0,0,0
29273000,50.11291209200628,14.39380290799372,239,920,0,0,0,0,0,0
7965000,49.74437109200628,13.55212690799372,328,936,1,0,0,1,0,0
19828000,50.01773209200629,14.09559390799372,422,807,0,0,0,0,1,1
15006000,50.713407092006285,15.22638190799372,180,1561,1,1,0,0,1,0
1748000,49.52066509200628,18.30476090799372,41,483,0,0,0,1,1,0
2581000,49.56947409200628,18.48862190799372,82,483,0,0,0,1,0,0
8082000,49.85125809200628,14.51511890799372,154,530,0,0,0,0,0,0
3508000,49.13494609200628,17.090240907993717,77,270,1,0,0,1,0,0
10559000,49.84969409200628,14.54450890799372,154,800,1,0,0,0,1,0
11146000,50.094323092006285,14.12543290799372,105,420,0,1,0,0,1,0
11288000,50.26136109200628,14.35578990799372,153,350,0,1,0,0,1,0
2686000,50.63771909200628,14.23211290799372,410,1208,1,0,0,1,1,0
7391000,48.921125092006285,15.74442990799372,328,490,0,0,1,0,0,1
10442000,49.006871092006286,15.58286490799372,351,350,0,0,0,0,0,0
5045000,49.12785409200628,15.68120490799372,140,177,0,0,0,0,0,1
24639000,50.004403092006285,14.24052890799372,351,950,0,0,0,1,1,0
1349000,49.05555409200628,17.03924790799372,58,1108,0,0,0,0,0,0
10547000,49.90155909200628,13.98250890799372,220,356,0,0,0,1,1,1
4564000,49.81741109200628,18.33078990799372,298,553,1,0,0,0,1,0
30482000,48.99751009200628,14.46005590799372,1149,3128,0,0,0,0,0,0
18655000,48.914334092006285,14.50952890799372,299,1167,0,0,0,0,0,0
15241000,49.983228092006286,14.06411490799372,143,369,0,1,0,0,1,0
11521000,49.78038509200629,18.39728090799372,294,831,0,0,0,1,1,0
8189000,50.130357092006285,14.12491590799372,222,369,0,0,0,0,0,0
26147000,50.11316009200628,14.64327590799372,231,575,1,1,0,0,1,0
18760000,50.11316009200628,14.64327590799372,157,479,1,0,0,0,1,0
19815000,50.11316009200628,14.64327590799372,172,470,1,0,0,0,1,0
9851000,50.29355709200628,15.08912790799372,100,1002,0,1,0,0,0,0
12084000,49.72522109200628,14.21899690799372,275,1641,1,0,0,1,1,0
10662000,50.05356309200628,15.84546490799372,146,588,0,1,0,0,1,0
4833000,49.468740092006286,18.12339890799372,137,1296,1,0,0,0,0,0
15722000,49.92290209200628,14.52264890799372,249,1127,1,0,0,0,1,0
18655000,49.22157009200628,16.60297890799372,293,202,1,0,0,0,1,0
35186000,49.99177309200629,14.36565990799372,378,1868,1,0,0,0,1,0
8201000,50.13513709200628,13.75667290799372,340,1150,1,0,0,1,1,0
4634000,49.53418809200628,16.855007907993716,130,1193,1,0,0,1,0,0
6159000,50.691129092006285,15.33484690799372,424,1594,1,0,0,1,0,0
2874000,50.688619092006284,15.10546090799372,58,759,0,0,0,0,0,0
5957000,49.45406409200629,13.75008690799372,180,502,0,0,0,1,1,1
3519000,50.29673909200629,15.26626590799372,140,681,0,0,0,0,0,0
2346000,49.17932209200628,15.18025890799372,161,472,0,0,0,0,0,0
9502000,48.63536609200628,14.23283290799372,190,404,0,0,1,1,1,0
4248000,50.15448109200628,14.11873890799372,52,219,0,0,0,0,0,0
3390000,50.44986109200628,14.70080490799372,93,509,1,0,0,1,0,0
37826000,50.33941809200629,15.01572390799372,388,2557,0,1,1,0,1,0
29038000,50.13141009200629,14.45122690799372,190,552,1,0,0,0,1,0
16778000,49.94687409200628,14.69699490799372,170,517,1,1,0,0,0,0
23348000,49.974473092006285,14.76223290799372,492,803,1,1,0,0,0,0
7978000,49.94421509200628,14.89591590799372,82,294,0,1,0,0,1,0
1759000,49.847005092006285,18.49191190799372,16,2176,0,0,0,0,1,0
2650000,50.52302309200629,16.239426907993717,71,794,0,0,0,0,1,0
16894000,49.92516809200628,14.15251990799372,289,776,1,0,1,0,0,0
4106000,50.313920092006285,12.74687390799372,234,246,0,0,1,1,0,0
5502000,49.898850092006285,18.36946990799372,106,944,0,0,0,0,0,0
2311000,50.22766609200628,12.77116090799372,175,732,0,0,0,1,0,0
5543000,50.233487092006285,13.51048090799372,1132,1742,1,0,0,0,1,0
8941000,49.56498809200628,18.77632190799372,222,921,0,0,0,0,0,1
5278000,49.944028092006285,18.04796490799372,143,680,0,0,0,0,1,0
4222000,49.09465909200628,17.17606390799372,70,439,0,0,0,0,1,1
7497000,48.83736109200628,16.09752390799372,201,243,1,0,0,0,1,0
8154000,49.55184309200628,18.11892390799372,328,1210,1,0,0,1,1,0
10324000,50.06220009200628,14.89732590799372,170,807,0,0,0,0,1,0
1994000,49.77000109200628,17.34367090799372,44,487,0,0,0,0,0,0
12307000,49.75728709200628,18.30191890799372,225,2291,1,0,0,0,0,0
13492000,50.04907309200628,17.400757907993718,98,600,0,0,0,0,1,0
18186000,49.19968509200629,16.59475990799372,175,643,0,0,0,0,0,0
4869000,49.49847109200629,16.22456990799372,149,750,0,0,0,0,1,0
10547000,50.03500109200628,17.758438907993717,527,2882,1,0,0,1,1,0
8799000,49.84227509200628,18.55342390799372,234,1108,1,0,0,0,0,1
8095000,50.023526092006286,12.98590490799372,293,1313,1,0,0,0,1,0
586000,49.78073609200628,18.43420090799372,325,30,0,0,0,0,0,0
5749000,49.50745509200628,13.79076190799372,217,868,1,0,1,1,1,0
4863000,49.399835092006285,13.52322790799372,187,630,1,0,0,1,1,0
2138000,49.43015009200628,13.72406990799372,66,584,0,0,0,0,1,0
8541000,49.90726609200628,18.13334390799372,351,3101,1,0,0,1,1,0
3871000,50.68275209200628,14.69629690799372,229,583,1,0,0,0,1,0
3402000,49.03004909200628,17.826311907993716,93,149,0,0,0,0,0,0
2933000,49.87215509200628,17.649567907993717,87,2879,1,0,0,0,0,0
5103000,49.937051092006286,17.87834290799372,119,277,0,0,0,1,1,0
1490000,49.61508709200629,14.25006690799372,41,454,0,0,0,0,1,0
6451000,49.77961109200629,12.64062890799372,172,621,1,0,0,1,1,0
8741000,50.70851209200628,15.42977890799372,375,390,0,0,0,0,1,0
24521000,49.74887209200628,15.91731990799372,1787,615,0,0,1,0,0,0
4094000,49.82991509200628,14.96570090799372,154,129,0,0,1,0,1,0
2921000,50.28283809200628,12.82563490799372,62,403,0,0,1,0,1,0
5749000,50.75937009200628,15.17946690799372,527,536,0,0,0,0,1,0
8506000,49.780534092006285,14.19036590799372,132,845,0,0,0,0,0,0
10442000,49.88965709200628,18.39380190799372,258,2541,1,0,0,0,1,1
15839000,49.76870409200628,18.29410590799372,293,994,0,0,0,0,1,1
5865000,49.05312109200628,15.74260990799372,563,1600,0,0,0,1,0,0
29332000,50.04712809200628,14.51278990799372,340,581,1,0,0,1,1,0
13786000,50.31150209200628,14.52139190799372,171,968,1,0,0,0,1,0
8095000,50.73727909200628,14.54276990799372,489,2173,1,0,0,1,1,0
1407000,50.06490009200628,17.033447907993718,181,141,0,0,0,1,0,0
879000,49.606866092006285,18.65503190799372,39,353,0,0,0,0,0,0
2921000,49.81549209200628,16.340410907993718,64,681,0,0,0,0,0,0
10675000,50.25437609200628,12.91317590799372,232,742,1,0,0,0,1,0
7028000,50.58158209200628,16.18198490799372,163,1298,0,0,0,0,0,0
4691000,49.53977709200628,16.840917907993717,195,1341,1,0,0,0,1,0
3695000,49.288369092006285,14.32134090799372,1213,843,1,0,1,0,0,0
5543000,49.74698409200628,16.66688190799372,163,566,1,0,1,1,0,0
1173000,50.94680909200628,14.49336790799372,164,689,0,0,0,1,1,0
6746000,50.207334092006285,15.10551390799372,103,749,1,0,0,0,1,0
17939000,49.86153909200628,14.27281890799372,206,343,0,0,1,0,1,0
1901000,49.84881309200628,12.94868990799372,266,1748,0,0,0,1,1,0
3989000,49.85627109200628,16.463920907993717,160,1958,1,0,0,0,1,0
14783000,50.150651092006285,14.14888490799372,139,355,0,1,0,0,1,0
5866000,49.29372509200629,18.10468590799372,269,700,0,0,0,0,1,0
1149000,49.33419909200628,18.02219690799372,17,329,0,0,0,0,1,0
2531000,49.38842109200628,13.30278790799372,28,390,1,0,0,0,1,0
4341000,50.274064092006284,15.36370090799372,113,600,0,0,0,0,1,0
8799000,49.67855609200628,13.99357290799372,183,747,1,0,1,0,1,0
1853000,49.81546109200628,14.47987190799372,12,6062,0,0,0,0,1,0
11650000,49.74999709200628,14.18549090799372,146,1067,0,1,0,0,1,0
4212000,49.21391809200628,16.54085790799372,49,539,0,0,0,1,0,0
2334000,49.57915209200628,13.97863690799372,51,397,0,0,0,1,0,0
32852000,50.003919092006285,14.56351790799372,253,742,1,1,0,0,1,0
5338000,49.00656209200629,15.11127590799372,211,1102,1,0,0,1,1,0
1865000,49.474729092006285,17.03235690799372,38,384,0,0,0,0,1,0
2757000,49.16010809200628,14.59206290799372,131,619,0,0,0,0,1,0
5279000,49.53376909200628,17.40218290799372,410,956,0,0,0,1,1,0
18451000,50.06852109200628,15.78558990799372,248,970,1,0,0,0,1,0
14666000,48.79382809200628,16.64952890799372,351,373,1,0,1,0,1,0
11731000,48.62442109200628,14.20969590799372,105,57,0,0,1,0,1,0
4106000,50.30914809200628,15.37223090799372,120,139,1,0,0,1,1,0
12378000,49.632161092006285,18.33659590799372,469,1731,0,0,1,0,1,0
2921000,49.470029092006286,13.29700690799372,116,100,1,0,0,0,1,0
11498000,50.48384609200628,15.52856590799372,168,160,0,1,0,0,1,0
4105000,49.901498092006285,15.09517690799372,98,1168,0,0,0,0,1,0
7625000,49.54062409200628,17.041605907993716,199,511,0,0,0,1,1,0
4094000,50.02327409200628,15.49854790799372,164,729,1,0,0,1,1,0
25224000,50.08572909200628,14.73736790799372,258,1410,1,0,0,0,1,0
22750000,50.16665409200628,14.56812490799372,207,801,1,0,1,0,1,0
14666000,50.29845109200628,14.52704590799372,143,680,0,1,1,0,1,0
3871000,50.31543509200628,13.55750590799372,228,480,1,0,0,1,0,0
16367000,50.18715009200629,14.69717790799372,246,973,1,0,0,0,1,0
12788000,49.53896409200628,17.637325907993716,343,225,0,0,0,0,0,0
14826000,49.19870109200628,16.75838190799372,194,259,0,0,0,1,1,0
8189000,49.67242909200628,18.50019390799372,103,816,0,1,0,0,0,0
5279000,49.49613709200628,15.51131290799372,184,876,1,0,0,1,1,0
8201000,49.42466509200628,15.83496390799372,287,2172,1,0,1,1,1,1
22175000,49.93600209200629,14.57055790799372,279,1269,1,0,0,0,1,0
11731000,49.67777409200628,14.01232790799372,302,956,1,0,0,1,1,0
25812000,50.01015609200629,14.45484190799372,246,896,1,0,0,1,0,0
16424000,50.11527709200628,14.67188390799372,150,287,1,1,0,0,1,0
16759000,49.96606909200628,13.31455490799372,234,4000,0,0,0,1,0,0
7685000,50.34477709200628,13.82354890799372,140,140,0,0,1,1,0,0
26504000,50.04414509200628,14.56909490799372,278,484,1,0,0,0,1,0
16954000,49.45469809200628,17.090462907993718,496,523,1,0,0,0,1,0
